,pred
3698,830382.1010691787
3699,124781.29163628546
3700,604243.5851993391
3701,211577.9187372333
3702,856585.2384888969
3703,811257.421360195
3704,949706.245486076
3705,780445.8458968018
3706,476491.21101468004
3707,846018.1116314977
3708,604692.7853834537
3709,1208158.3015844992
3710,853600.0088430702
3711,331458.32757281663
3712,1683710.5183256469
3713,1233322.2029619585
3714,402039.0711130005
3715,146605.5309074985
3716,684964.2484690779
3717,712758.6871904922
3718,408876.14037815947
3719,401867.32952013484
3720,356757.86285055225
3721,916473.1895170923
3722,243311.8837173228
3723,335727.03168780904
3724,163588.24100337486
3725,604930.8278568382
3726,820100.2656783962
3727,708784.1043698344
3728,404843.88432449044
3729,442213.11557760567
3730,1172507.729809815
3731,831199.7069932176
3732,897274.371092305
3733,1130876.5558445083
3734,1377290.0935877727
3735,533065.2845001011
3736,2388067.5297140777
3737,383715.47835535515
3738,923376.8444432031
3739,893549.389518089
3740,558078.3495127958
3741,243761.76718668558
3742,459000.8987353835
3743,1559204.5927787903
3744,524947.8419363685
3745,358596.3635061608
3746,968303.954686076
3747,750014.1252055448
3748,1236930.7721074077
3749,277514.9516554467
3750,175739.29901343567
3751,271743.7133060611
3752,862018.0519910335
3753,966473.5809888598
3754,157653.6156638313
3755,669666.5610673578
3756,485551.20591656934
3757,785931.260983616
3758,297674.3344167398
3759,585708.2240307453
3760,522498.50537836715
3761,2198226.0872023767
3762,540820.6399310693
3763,478083.3469281943
3764,481571.26528289524
3765,852934.188018621
3766,858975.5377990706
3767,540206.3688153363
3768,566597.3592539728
3769,222159.19333921745
3770,572463.3114875567
3771,178875.33905100814
3772,880063.8191301977
3773,422191.931428113
3774,467300.6998841063
3775,787426.7834743216
3776,781514.815151413
3777,400842.9450426557
3778,713205.4576476088
3779,330743.7980952236
3780,381780.76240166696
3781,951771.9790245759
3782,808934.7102829027
3783,438831.3541262486
3784,1732778.3370269632
3785,773078.8886447961
3786,430726.2398029753
3787,426992.16946670087
3788,842094.9802881937
3789,858975.5377990706
3790,522333.8041764274
3791,635734.9931996702
3792,971297.4236899919
3793,530515.2097840306
3794,983358.5673422077
3795,747857.0772836161
3796,326620.4617735869
3797,319223.1175124163
3798,595784.6239248983
3799,244955.28985465053
3800,187176.04930838157
3801,499992.9005365971
3802,375175.6785544404
3803,326640.3254076382
3804,226179.38345539875
3805,1043220.7943291989
3806,535549.9306082695
3807,397615.85731365334
3808,1296411.4669906842
3809,456298.11954417697
3810,778400.3260621597
3811,889129.7771446928
3812,127915.53803133429
3813,1279200.636115306
3814,339091.2514880415
3815,174684.8582091382
3816,1081636.6271594672
3817,419978.7539462096
3818,511447.2122974564
3819,323186.28983689175
3820,260180.23058072026
3821,649847.5291917267
3822,603380.5268335534
3823,270718.87746302335
3824,1209363.8065690922
3825,1051736.980602725
3826,329159.5338353183
3827,449405.93850661063
3828,210578.8465635278
3829,462241.48313939094
3830,1023178.8846842635
3831,1611513.9331494344
3832,153342.10233936162
3833,131211.7942714997
3834,690394.3496181488
3835,154429.22572767182
3836,702566.8400377769
3837,580456.2247058593
3838,851392.8196186027
3839,806002.9310491045
3840,1677315.0851568454
3841,964708.8202472369
3842,803006.7918135999
3843,905206.2436186029
3844,400049.6215367141
3845,399028.6689869362
3846,665073.883974261
3847,792660.985323871
3848,522594.40993406076
3849,729575.0309803701
3850,428307.8124071612
3851,426842.77348731965
3852,462872.0690609274
3853,833283.6339671476
3854,236873.34607912722
3855,1074175.2348362086
3856,856334.5559595866
3857,218610.71119349505
3858,400180.10509032116
3859,354786.20097720774
3860,818004.5647884441
3861,1122208.024531564
3862,788618.2102617944
3863,509795.0227475907
3864,547442.0337807005
3865,1042215.0402929957
3866,191982.02996883134
3867,731405.6712811856
3868,674974.9968878786
3869,355700.4464944739
3870,303978.4659614889
3871,160521.33374999365
3872,528569.4485717351
3873,468887.14646277815
3874,577174.2717574507
3875,1330522.5278732155
3876,717582.6204441278
3877,139235.32781299166
3878,568985.5964113688
3879,708545.7737852874
3880,909861.9852551973
3881,301047.7765220136
3882,728355.2203442256
3883,613815.2594744376
3884,224454.08860997425
3885,546167.4958526341
3886,975819.7728795175
3887,413454.30628064537
3888,407317.55241586
3889,662297.9612164437
3890,1239361.929323688
3891,517348.27590749256
3892,315513.8253681611
3893,841492.1808604536
3894,1222255.2307322395
3895,539320.1024127721
3896,312721.59373905824
3897,338126.0983324802
3898,1471356.275051244
3899,696668.1616578982
3900,544120.6904695475
3901,397709.05843877455
3902,1536820.829312142
3903,176250.68213078615
3904,607920.309999339
3905,648796.085157202
3906,1158876.8285800389
3907,535590.9622876982
3908,492119.12086477235
3909,562153.1353958569
3910,952759.2485788589
3911,508468.7684210434
3912,1084640.9844180204
3913,373441.4254023056
3914,775692.903004293
3915,473482.4758281134
3916,287984.77791438217
3917,864318.7415132029
3918,443315.3333084615
3919,347158.4079102912
3920,806423.8867595866
3921,365555.6784320872
3922,605993.6965083554
3923,533664.2392029393
3924,594883.2662568804
3925,856397.1333356961
3926,293736.7267090663
3927,502059.8534738749
3928,324990.9590218094
3929,703383.8544694432
3930,521778.479660328
3931,590232.6282777891
3932,435174.10511082655
3933,915715.0007788589
3934,805154.204472296
3935,1373874.9191593153
3936,519550.7370807169
3937,718556.7082826165
3938,1878749.772843413
3939,915893.746687536
3940,1367476.9829848711
3941,471150.4367077524
3942,1146197.2165411382
3943,581384.3580206387
3944,785312.0872278465
3945,491797.3054788355
3946,412920.2068969746
3947,172797.13930833078
3948,615993.0335687096
3949,187255.16097504823
3950,1203975.6860386466
3951,593187.003430509
3952,483274.33583209343
3953,478084.5170211221
3954,264284.0204455725
3955,293082.6942292826
3956,767926.8627458623
3957,675811.4771389514
3958,378741.79543365084
3959,321783.6594945066
3960,672330.0033515528
3961,669719.2776804328
3962,563457.4867121212
3963,837842.3670024958
3964,698506.5951807548
3965,721137.6835845204
3966,881586.5677255376
3967,862328.0891385787
3968,377318.35476534045
3969,186840.52580819014
3970,1071281.872439486
3971,1242068.0326153557
3972,668392.5795638601
3973,700593.8548101343
3974,480812.0507755478
3975,480854.31783206784
3976,296920.9899827418
3977,2924674.698828465
3978,766234.8548265381
3979,836396.8928688691
3980,216500.3236093119
3981,796101.9786148457
3982,411672.6480379312
3983,482798.5261771962
3984,700745.9171815112
3985,1099365.983244783
3986,1084156.0654178206
3987,525174.0625571336
3988,579902.476947809
3989,414986.0675969989
3990,692186.2186941106
3991,165567.3005575371
3992,778030.1798913514
3993,771003.7723564667
3994,202309.56715395596
3995,661967.9099230566
3996,434135.09590846684
3997,596441.2882170663
3998,438439.20624364645
3999,904017.323764655
4000,1098889.8290794916
4001,664983.6752558597
4002,760260.2974970572
4003,1274448.8407532293
4004,319163.475033248
4005,754348.8309632523
4006,436396.6840504595
4007,121123.37163628546
4008,557059.8330845231
4009,444423.25467845454
4010,657140.8987892189
4011,962462.5135474158
4012,344384.63887567335
4013,682220.280704389
4014,624498.7278734664
4015,708784.1043698344
4016,884770.014009598
4017,854002.9116109017
4018,697106.2598051816
4019,590698.664445939
4020,648291.003617759
4021,703972.4222205051
4022,352545.7904596243
4023,363601.09478917427
4024,649847.5291917267
4025,1202849.5492363807
4026,993602.9431605204
4027,610060.261956086
4028,1292262.9559650514
4029,960615.9681155853
4030,279931.85747771664
4031,482145.8395404707
4032,145647.3383554901
4033,302678.5013487336
4034,552367.0536446865
4035,605082.7440667577
4036,585535.9823117082
4037,584467.3720160979
4038,466611.9287825461
4039,947970.5914982078
4040,869195.1962241309
4041,1079923.1361095915
4042,1069480.7247416696
4043,1068624.532872127
4044,912328.6466937574
4045,992401.4411297683
4046,367399.3510261002
4047,1875136.1817052034
4048,715991.3260213012
4049,631676.6111327537
4050,555883.9755356549
4051,1119233.3772033916
4052,252873.50936278605
4053,193449.95178742986
4054,1226942.6404426345
4055,307742.3125013121
4056,503270.2385450343
4057,611054.1869638017
4058,1244424.123083919
4059,126313.30043628547
4060,342691.2863620107
4061,401282.98700364446
4062,548918.0063464058
4063,854583.5845854579
4064,255312.83585539955
4065,726416.2816200878
4066,332687.6251955188
4067,748040.5659402802
4068,386812.1987544385
4069,840554.2925340082
4070,704091.9355499253
4071,257914.02082077184
4072,308508.9221622463
4073,612606.2906335748
4074,391479.10962783295
4075,733275.7787725476
4076,339314.2657114791
4077,739652.6331036906
4078,526990.006127764
4079,886641.9899706062
4080,176496.93562474346
4081,576100.4650881381
4082,1274727.0834269817
4083,729592.7727314339
4084,1874718.2351879042
4085,470047.3660582156
4086,1146260.4032173774
4087,531077.9979870094
4088,266400.3511943461
4089,436965.6175659446
4090,793088.4046083167
4091,403784.54555533716
4092,287689.8773599831
4093,1125616.8845929597
4094,845009.4307061817
4095,486053.1350493893
4096,1505495.7780803
4097,633141.8539575273
4098,737420.4559835577
4099,428332.0903503251
4100,770766.6427595866
4101,393290.6813557421
4102,500312.59394951153
4103,225492.71828688282
4104,1623381.9728424365
4105,1114331.2222276013
4106,648929.1834502607
4107,635778.0899463377
4108,998063.252864909
4109,528065.3268827493
4110,2236385.4841821645
4111,1247947.7333071001
4112,230625.6972296704
4113,685049.4888376354
4114,1087079.9836339797
4115,170198.961166254
4116,731479.45239975
4117,1008635.3097649737
4118,515073.77098747715
4119,593187.003430509
4120,927663.308693595
4121,762303.1148768654
4122,511023.94081459765
4123,1161920.7073595347
4124,416965.67619454954
4125,475236.68484644545
4126,492914.04966354324
4127,795477.2442227607
4128,757856.6466051497
4129,1086242.936948711
4130,693571.0048227913
4131,719829.957183616
4132,659634.1119974896
4133,1011841.9257593895
4134,197572.5336723228
4135,598365.2804362235
4136,533429.1044975434
4137,708784.1043698344
4138,966707.1196657722
4139,2039993.0895865618
4140,223887.20835437233
4141,1087322.035334612
4142,863951.8906186029
4143,1661973.4055323545
4144,909578.7280261094
4145,627730.3574393959
4146,319604.90517891676
4147,1085665.2676036302
4148,392096.0919470594
4149,2253516.8966312506
4150,1171299.261158779
4151,510011.1556024727
4152,1138862.4638131843
4153,498045.00397467666
4154,460829.1580604502
4155,572064.1794203694
4156,1276161.0811929875
4157,390420.39733739616
4158,408876.14037815947
4159,845249.5240227289
4160,405719.46425059275
4161,870986.5475979293
4162,457814.28375065717
4163,790983.1838088414
4164,418757.2927608185
4165,1468363.1796701476
4166,639498.9919849753
4167,710660.8178761243
4168,703963.7476155361
4169,577874.9677333877
4170,1323382.1903250525
4171,552669.2669500456
4172,380697.6602505552
4173,902139.5374725593
4174,683930.944814057
4175,1185569.7139116284
4176,1574017.1020424364
4177,1625261.5375923363
4178,604470.8107104691
4179,768322.3936793196
4180,183459.24551148975
4181,863457.4298227289
4182,641251.2109269785
4183,576474.7795909432
4184,461498.19307583803
4185,456795.69658675627
4186,753865.3512519153
4187,648291.003617759
4188,638195.3393262639
4189,325789.05137850397
4190,312672.6069387444
4191,432004.2397120426
4192,509910.64219327644
4193,1305299.5567719655
4194,252154.6182117215
4195,420112.28328913637
4196,291018.479799915
4197,591959.5862887301
4198,231480.20097914245
4199,296079.1262291545
4200,483816.9069770594
4201,532978.8215159811
4202,1083738.125150151
4203,711583.418183616
4204,844734.9783882682
4205,119137.50336073343
4206,531116.8363330695
4207,233168.36486300372
4208,655612.7620714135
4209,777053.2972342
4210,487430.1065969013
4211,772214.4409713978
4212,708288.8788997541
4213,339315.0949524076
4214,1451992.5475194538
4215,1358746.386727024
4216,893549.389518089
4217,1020010.6685833251
4218,912277.3120847818
4219,737973.1583356042
4220,119656.17163628546
4221,190430.79912222837
4222,560457.5841611766
4223,152159.63474141748
4224,676775.6739662739
4225,183990.82272114506
4226,2226834.5867041494
4227,449510.204210939
4228,205187.71683438396
4229,158485.8807289758
4230,516955.21271022287
4231,906614.9011903541
4232,1851477.0988424364
4233,495251.0205689898
4234,568646.5204462559
4235,597450.2025138538
4236,494447.3067886076
4237,804372.0214332045
4238,478911.6244438135
4239,1075164.3673682895
4240,414021.8373104622
4241,248562.25286971967
4242,723664.713983616
4243,1009033.9040860761
4244,351708.6005124848
4245,447044.13132650114
4246,640316.3149735109
4247,549386.9227671499
4248,1064706.8299945563
4249,618865.5218720464
4250,1117243.8852640598
4251,239734.96409655162
4252,560079.4966732997
4253,196544.9590100033
4254,514321.17584550503
4255,364765.6891362948
4256,496644.93022210005
4257,194564.51680934735
4258,190430.79912222837
4259,658818.8992271663
4260,568258.4086392113
4261,297041.5714360439
4262,769176.6529870908
4263,705812.0156432574
4264,393095.220862599
4265,535074.2811472167
4266,1220617.655209933
4267,619292.8121799194
4268,400466.4289975439
4269,579842.9359434877
4270,382919.4796121852
4271,345631.79377736076
4272,701579.401933435
4273,368635.1373439083
4274,752471.1128495788
4275,2251037.6419946062
4276,585658.2822251304
4277,640634.8072498065
4278,708325.9936624991
4279,1063084.265053842
4280,1577932.3665105351
4281,1358043.7870209096
4282,618157.3838609839
4283,807802.4388922559
4284,949394.6867474158
4285,396144.26506319875
4286,258189.27110327836
4287,796066.4408754003
4288,471271.0568885178
4289,373184.9574382908
4290,861830.0674186028
4291,582401.5543557392
4292,829747.6912381706
4293,326260.812869596
4294,299891.91289641685
4295,816871.7270838197
4296,498796.1951592393
4297,954759.0651609688
4298,404327.350571602
4299,459534.97185250337
4300,1179677.2886827309
4301,1017526.5673486331
4302,1446323.9984723916
4303,603268.1649246608
4304,699818.7110701452
4305,649847.5291917267
4306,220314.2879162403
4307,877923.2754634921
4308,207017.7341542516
4309,259201.29239877433
4310,378275.4718048002
4311,1392106.0791722932
4312,401471.2708595168
4313,560457.5841611766
4314,864139.2058354851
4315,455970.09253129986
4316,1079505.4743923566
4317,1134585.0158752897
4318,352473.8516400116
4319,1621150.9160424364
4320,613116.7137525509
4321,520020.5778154454
4322,736813.34561346
4323,203916.16566286492
4324,478785.62081110425
4325,388793.1807508684
4326,518932.1134506597
4327,528172.720285077
4328,1755901.8213172408
4329,793769.4334350734
4330,376845.4627745345
4331,442944.5252821206
4332,424251.21113737323
4333,496769.6757039197
4334,387334.20244039653
4335,250985.31059631836
4336,578387.549547809
4337,256215.34940549082
4338,222878.25463416168
4339,768437.8782552531
4340,281391.7012819878
4341,388544.68964559794
4342,812038.0617374997
4343,235074.00013151337
4344,525963.198256097
4345,1024216.8650841941
4346,345625.6314917377
4347,1486498.717474969
4348,1327488.4983808366
4349,717658.0615836161
4350,897845.1775106703
4351,548898.2083685796
4352,198056.42243598826
4353,726868.1308449467
4354,501995.2390175585
4355,349230.2510680973
4356,680926.1587141674
4357,346395.5358676796
4358,795726.8271855799
4359,185605.3384674159
4360,661920.7726254958
4361,154417.0125065133
4362,472138.2203241392
4363,390605.06475443847
4364,1148723.8888794915
4365,392210.7309070125
4366,171576.5086334195
4367,822544.7191871381
